Time(us)	TipPos(nm)	CosRef(nm)	Force(nN)	SamplePos(nm)
846.3828334012	-2.8593200563	-6.8706240637	0.0000000000	-3.0160416210
846.3846667345	-2.8191036681	-6.8304231839	0.0000000000	-2.9910029282
846.3865000679	-2.7785605302	-6.7898960237	0.0000000000	-2.9661721025
846.3883334012	-2.7376924913	-6.7490445190	0.0000000000	-2.9415474183
846.3901667345	-2.6965014250	-6.7078706213	0.0000000000	-2.9171271643
846.3920000679	-2.6549892304	-6.6663762973	0.0000000000	-2.8929096434
846.3938334012	-2.6131578326	-6.6245635292	0.0000000000	-2.8688931724
846.3956667345	-2.5710091826	-6.5824343144	0.0000000000	-2.8450760823
846.3975000679	-2.5285452576	-6.5399906653	0.0000000000	-2.8214567178
846.3993334012	-2.4857680610	-6.4972346093	0.0000000000	-2.7980334375
846.4011667345	-2.4426796221	-6.4541681890	0.0000000000	-2.7748046136
846.4030000679	-2.3992819957	-6.4107934614	0.0000000000	-2.7517686315
846.4048334012	-2.3555772619	-6.3671124986	0.0000000000	-2.7289238906
846.4066667345	-2.3115675253	-6.3231273872	0.0000000000	-2.7062688029
846.4085000679	-2.2672549141	-6.2788402282	0.0000000000	-2.6838017942
846.4103334012	-2.2226415799	-6.2342531372	0.0000000000	-2.6615213030
846.4121667345	-2.1777296962	-6.1893682440	0.0000000000	-2.6394257808
846.4140000679	-2.1325214577	-6.1441876928	0.0000000000	-2.6175136921
846.4158334012	-2.0870190791	-6.0987136418	0.0000000000	-2.5957835140
846.4176667345	-2.0412247940	-6.0529482632	0.0000000000	-2.5742337364
846.4195000679	-1.9951408537	-6.0068937432	0.0000000000	-2.5528628616
846.4213334012	-1.9487695263	-5.9605522817	0.0000000000	-2.5316694044
846.4231667345	-1.9021130948	-5.9139260923	0.0000000000	-2.5106518918
846.4250000679	-1.8551738568	-5.8670174025	0.0000000000	-2.4898088632
846.4268334012	-1.8079541225	-5.8198284529	0.0000000000	-2.4691388701
846.4286667345	-1.7604562141	-5.7723614976	0.0000000000	-2.4486404760
846.4305000679	-1.7126824645	-5.7246188042	0.0000000000	-2.4283122562
846.4323334012	-1.6646352164	-5.6766026532	0.0000000000	-2.4081527981
846.4341667345	-1.6163168211	-5.6283153383	0.0000000000	-2.3881607005
846.4360000679	-1.5677296380	-5.5797591662	0.0000000000	-2.3683345742
846.4378334012	-1.5188760336	-5.5309364562	0.0000000000	-2.3486730411
846.4396667345	-1.4697583812	-5.4818495406	0.0000000000	-2.3291747349
846.4415000679	-1.4203790598	-5.4325007642	0.0000000000	-2.3098383005
846.4433334012	-1.3707404544	-5.3828924843	0.0000000000	-2.2906623941
846.4451667345	-1.3208449553	-5.3330270707	0.0000000000	-2.2716456830
846.4470000679	-1.2706949582	-5.2829069053	0.0000000000	-2.2527868456
846.4488334012	-1.2202928641	-5.2325343824	0.0000000000	-2.2340845712
846.4506667345	-1.1696410793	-5.1819119081	0.0000000000	-2.2155375601
846.4525000679	-1.1187420162	-5.1310419007	0.0000000000	-2.1971445233
846.4543334012	-1.0675980929	-5.0799267901	0.0000000000	-2.1789041825
846.4561667345	-1.0162117343	-5.0285690180	0.0000000000	-2.1608152701
846.4580000679	-0.9645853723	-4.9769710377	0.0000000000	-2.1428765290
846.4598334012	-0.9127214468	-4.9251353140	0.0000000000	-2.1250867124
846.4616667345	-0.8606224061	-4.8730643231	0.0000000000	-2.1074445840
846.4635000679	-0.8082907080	-4.8207605522	0.0000000000	-2.0899489177
846.4653334012	-0.7557288204	-4.7682264998	0.0000000000	-2.0725984976
846.4671667345	-0.7029392224	-4.7154646755	0.0000000000	-2.0553921180
846.4690000679	-0.6499244049	-4.6624775996	0.0000000000	-2.0383285829
846.4708334012	-0.5966868720	-4.6092678033	0.0000000000	-2.0214067065
846.4726667345	-0.5432291411	-4.5558378282	0.0000000000	-2.0046253129
846.4745000679	-0.4895537447	-4.5021902267	0.0000000000	-1.9879832356
846.4763334012	-0.4356632302	-4.4483275614	0.0000000000	-1.9714793183
846.4781667345	-0.3815601615	-4.3942524054	0.0000000000	-1.9551124138
846.4800000679	-0.3272471192	-4.3399673416	0.0000000000	-1.9388813847
846.4818334012	-0.2727267009	-4.2854749633	0.0000000000	-1.9227851030
846.4836667345	-0.2180015225	-4.2307778734	0.0000000000	-1.9068224500
846.4855000679	-0.1630742175	-4.1758786848	0.0000000000	-1.8909923165
846.4873334012	-0.1079474383	-4.1207800199	0.0000000000	-1.8752936021
846.4891667345	-0.0526238554	-4.0654845107	0.0000000000	-1.8597252160
846.4910000679	0.0028938422	-4.0099947986	0.0000000000	-1.8442860761
846.4928334012	0.0586029472	-3.9543135343	0.0000000000	-1.8289751094
846.4946667345	0.1145007343	-3.8984433776	0.0000000000	-1.8137912520
846.4965000679	0.1705844607	-3.8423869974	0.0000000000	-1.7987334485
846.4983334012	0.2268513666	-3.7861470713	0.0000000000	-1.7838006524
846.5001667345	0.2832986759	-3.7297262860	0.0000000000	-1.7689918261
846.5020000679	0.3399235971	-3.6731273365	0.0000000000	-1.7543059402
846.5038334012	0.3967233240	-3.6163529265	0.0000000000	-1.7397419742
846.5056667345	0.4536950370	-3.5594057680	0.0000000000	-1.7252989159
846.5075000679	0.5108359040	-3.5022885813	0.0000000000	-1.7109757615
846.5093334012	0.5681430816	-3.4450040949	0.0000000000	-1.6967715157
846.5111667345	0.6256137163	-3.3875550452	0.0000000000	-1.6826851912
846.5130000679	0.6832449461	-3.3299441763	0.0000000000	-1.6687158091
846.5148334012	0.7410339014	-3.2721742404	0.0000000000	-1.6548623986
846.5166667345	0.7989777064	-3.2142479970	0.0000000000	-1.6411239969
846.5185000679	0.8570734807	-3.1561682131	0.0000000000	-1.6274996492
846.5203334012	0.9153183402	-3.0979376632	0.0000000000	-1.6139884087
846.5221667345	0.9737093989	-3.0395591289	0.0000000000	-1.6005893362
846.5240000679	1.0322437695	-2.9810353988	0.0000000000	-1.5873015008
846.5258334012	1.0909185650	-2.9223692685	0.0000000000	-1.5741239788
846.5276667345	1.1497308995	-2.8635635405	0.0000000000	-1.5610558545
846.5295000679	1.2086778893	-2.8046210237	0.0000000000	-1.5480962196
846.5313334012	1.2677566538	-2.7455445339	0.0000000000	-1.5352441736
846.5331667345	1.3269643162	-2.6863368930	0.0000000000	-1.5224988231
846.5350000679	1.3862980040	-2.6270009293	0.0000000000	-1.5098592825
846.5368334012	1.4457548498	-2.5675394772	0.0000000000	-1.4973246734
846.5386667345	1.5053319914	-2.5079553771	0.0000000000	-1.4848941246
846.5405000679	1.5650265720	-2.4482514752	0.0000000000	-1.4725667722
846.5423334012	1.6248357406	-2.3884306235	0.0000000000	-1.4603417595
846.5441667345	1.6847566516	-2.3284956796	0.0000000000	-1.4482182368
846.5460000679	1.7447864648	-2.2684495066	0.0000000000	-1.4361953617
846.5478334012	1.8049223451	-2.2082949726	0.0000000000	-1.4242722986
846.5496667345	1.8651614620	-2.1480349513	0.0000000000	-1.4124482189
846.5515000679	1.9255009891	-2.0876723211	0.0000000000	-1.4007223007
846.5533334012	1.9859381033	-2.0272099656	0.0000000000	-1.3890937293
846.5551667345	2.0464699844	-1.9666507729	0.0000000000	-1.3775616964
846.5570000679	2.1070938138	-1.9059976359	0.0000000000	-1.3661254005
846.5588334012	2.1678067742	-1.8452534518	0.0000000000	-1.3547840470
846.5606667345	2.2286060481	-1.7844211224	0.0000000000	-1.3435368475
846.5625000679	2.2894888173	-1.7235035535	0.0000000000	-1.3323830205
846.5643334012	2.3504522616	-1.6625036551	0.0000000000	-1.3213217908
846.5661667345	2.4114935578	-1.6014243411	0.0000000000	-1.3103523896
846.5680000679	2.4726098793	-1.5402685291	0.0000000000	-1.2994740546
846.5698334012	2.5337983944	-1.4790391405	0.0000000000	-1.2886860298
846.5716667345	2.5950562659	-1.4177391001	0.0000000000	-1.2779875655
846.5735000679	2.6563806500	-1.3563713362	0.0000000000	-1.2673779181
846.5753334012	2.7177686960	-1.2949387802	0.0000000000	-1.2568563503
846.5771667345	2.7792175452	-1.2334443667	0.0000000000	-1.2464221308
846.5790000679	2.8407243302	-1.1718910331	0.0000000000	-1.2360745346
846.5808334012	2.9022861753	-1.1102817198	0.0000000000	-1.2258128424
846.5826667346	2.9639001951	-1.0486193699	0.0000000000	-1.2156363412
846.5845000679	3.0255634952	-0.9869069287	0.0000000000	-1.2055443236
846.5863334012	3.0872731714	-0.9251473443	0.0000000000	-1.1955360883
846.5881667346	3.1490263102	-0.8633435668	0.0000000000	-1.1856109399
846.5900000679	3.2108199890	-0.8014985485	0.0000000000	-1.1757681884
846.5918334012	3.2726512761	-0.7396152437	0.0000000000	-1.1660071498
846.5936667346	3.3345172312	-0.6776966084	0.0000000000	-1.1563271458
846.5955000679	3.3964149062	-0.6157456004	0.0000000000	-1.1467275036
846.5973334012	3.4583413458	-0.5537651791	0.0000000000	-1.1372075562
846.5991667346	3.5202935880	-0.4917583051	0.0000000000	-1.1277666418
846.6010000679	3.5822686653	-0.4297279405	0.0000000000	-1.1184041043
846.6028334012	3.6442636053	-0.3676770483	0.0000000000	-1.1091192932
846.6046667346	3.7062754322	-0.3056085927	0.0000000000	-1.0999115630
846.6065000679	3.7683011674	-0.2435255385	0.0000000000	-1.0907802740
846.6083334012	3.8303378308	-0.1814308515	0.0000000000	-1.0817247914
846.6101667346	3.8923824420	-0.1193274977	0.0000000000	-1.0727444860
846.6120000679	3.9544320212	-0.0572184438	0.0000000000	-1.0638387337
846.6138334012	4.0164835907	0.0048933433	0.0000000000	-1.0550069155
846.6156667346	4.0785341758	0.0670048967	0.0000000000	-1.0462484176
846.6175000679	4.1405808057	0.1291132493	0.0000000000	-1.0375626314
846.6193334012	4.2026205147	0.1912154344	0.0000000000	-1.0289489531
846.6211667346	4.2646503434	0.2533084854	0.0000000000	-1.0204067843
846.6230000679	4.3266673390	0.3153894361	0.0000000000	-1.0119355311
846.6248334012	4.3886685564	0.3774553211	0.0000000000	-1.0035346049
846.6266667346	4.4506510590	0.4395031756	0.0000000000	-0.9952034219
846.6285000679	4.5126119188	0.5015300355	0.0000000000	-0.9869414030
846.6303334012	4.5745482173	0.5635329381	0.0000000000	-0.9787479741
846.6321667346	4.6364570455	0.6255089213	0.0000000000	-0.9706225657
846.6340000679	4.6983355042	0.6874550249	0.0000000000	-0.9625646131
846.6358334012	4.7601807039	0.7493682896	0.0000000000	-0.9545735564
846.6376667346	4.8219897650	0.8112457580	0.0000000000	-0.9466488401
846.6395000679	4.8837598171	0.8730844742	0.0000000000	-0.9387899135
846.6413334012	4.9454879992	0.9348814843	0.0000000000	-0.9309962305
846.6431667346	5.0071714588	0.9966338364	0.0000000000	-0.9232672494
846.6450000679	5.0688073513	1.0583385805	0.0000000000	-0.9156024331
846.6468334012	5.1303928399	1.1199927692	0.0000000000	-0.9080012488
846.6486667346	5.1919250940	1.1815934573	0.0000000000	-0.9004631684
846.6505000679	5.2534012889	1.2431377022	0.0000000000	-0.8929876678
846.6523334012	5.3148186048	1.3046225641	0.0000000000	-0.8855742277
846.6541667346	5.3761742255	1.3660451059	0.0000000000	-0.8782223328
846.6560000679	5.4374653380	1.4274023934	0.0000000000	-0.8709314721
846.6578334012	5.4986891308	1.4886914958	0.0000000000	-0.8637011390
846.6596667346	5.5598427932	1.5499094854	0.0000000000	-0.8565308309
846.6615000679	5.6209235145	1.6110534377	0.0000000000	-0.8494200496
846.6633334012	5.6819284825	1.6721204322	0.0000000000	-0.8423683008
846.6651667346	5.7428548828	1.7331075517	0.0000000000	-0.8353750946
846.6670000679	5.8036998983	1.7940118829	0.0000000000	-0.8284399448
846.6688334012	5.8644607076	1.8548305164	0.0000000000	-0.8215623695
846.6706667346	5.9251344848	1.9155605472	0.0000000000	-0.8147418907
846.6725000679	5.9857183991	1.9761990741	0.0000000000	-0.8079780344
846.6743334012	6.0462096135	2.0367432005	0.0000000000	-0.8012703306
846.6761667346	6.1066052852	2.0971900344	0.0000000000	-0.7946183131
846.6780000679	6.1669025648	2.1575366883	0.0000000000	-0.7880215196
846.6798334012	6.2270985967	2.2177802795	0.0000000000	-0.7814794915
846.6816667346	6.2871905183	2.2779179301	0.0000000000	-0.7749917744
846.6835000679	6.3471754611	2.3379467676	0.0000000000	-0.7685579172
846.6853334012	6.4070505503	2.3978639245	0.0000000000	-0.7621774729
846.6871667346	6.4668129052	2.4576665385	0.0000000000	-0.7558499980
846.6890000679	6.5264596402	2.5173517530	0.0000000000	-0.7495750527
846.6908334012	6.5859878653	2.5769167169	0.0000000000	-0.7433522011
846.6926667346	6.6453946867	2.6363585848	0.0000000000	-0.7371810106
846.6945000679	6.7046772076	2.6956745173	0.0000000000	-0.7310610523
846.6963334012	6.7638325297	2.7548616810	0.0000000000	-0.7249919009
846.6981667346	6.8228577538	2.8139172485	0.0000000000	-0.7189731346
846.7000000679	6.8817499811	2.8728383989	0.0000000000	-0.7130043352
846.7018334012	6.9405063144	2.9316223175	0.0000000000	-0.7070850878
846.7036667346	6.9991238595	2.9902661964	0.0000000000	-0.7012149810
846.7055000679	7.0575997259	3.0487672341	0.0000000000	-0.6953936069
846.7073334012	7.1159310289	3.1071226362	0.0000000000	-0.6896205609
846.7091667346	7.1741148901	3.1653296151	0.0000000000	-0.6838954419
846.7110000679	7.2321484391	3.2233853904	0.0000000000	-0.6782178518
846.7128334012	7.2900288145	3.2812871887	0.0000000000	-0.6725873962
846.7146667346	7.3477531651	3.3390322442	0.0000000000	-0.6670036837
846.7165000679	7.4053186508	3.3966177986	0.0000000000	-0.6614663263
846.7183334012	7.4627224440	3.4540411009	0.0000000000	-0.6559749391
846.7201667346	7.5199617301	3.5112994081	0.0000000000	-0.6505291406
846.7220000679	7.5770337083	3.5683899852	0.0000000000	-0.6451285522
846.7238334012	7.6339355926	3.6253101050	0.0000000000	-0.6397727986
846.7256667346	7.6906646120	3.6820570484	0.0000000000	-0.6344615077
846.7275000679	7.7472180110	3.7386281048	0.0000000000	-0.6291943102
846.7293334012	7.8035930503	3.7950205717	0.0000000000	-0.6239708401
846.7311667346	7.8597870061	3.8512317555	0.0000000000	-0.6187907345
846.7330000679	7.9157971712	3.9072589710	0.0000000000	-0.6136536332
846.7348334012	7.9716208540	3.9630995418	0.0000000000	-0.6085591794
846.7366667346	8.0272553789	4.0187508005	0.0000000000	-0.6035070189
846.7385000679	8.0826980855	4.0742100888	0.0000000000	-0.5984968006
846.7403334012	8.1379463287	4.1294747573	0.0000000000	-0.5935281763
846.7421667346	8.1929974775	4.1845421662	0.0000000000	-0.5886008008
846.7440000679	8.2478489150	4.2394096850	0.0000000000	-0.5837143315
846.7458334012	8.3024980373	4.2940746927	0.0000000000	-0.5788684289
846.7476667346	8.3569422529	4.3485345781	0.0000000000	-0.5740627562
846.7495000679	8.4111789818	4.4027867397	0.0000000000	-0.5692969795
846.7513334012	8.4652056547	4.4568285858	0.0000000000	-0.5645707674
846.7531667346	8.5190197122	4.5106575351	0.0000000000	-0.5598837917
846.7550000679	8.5726186038	4.5642710162	0.0000000000	-0.5552357264
846.7568334012	8.6259997872	4.6176664680	0.0000000000	-0.5506262486
846.7586667346	8.6791607273	4.6708413399	0.0000000000	-0.5460550380
846.7605000679	8.7320988957	4.7237930918	0.0000000000	-0.5415217768
846.7623334012	8.7848117698	4.7765191943	0.0000000000	-0.5370261500
846.7641667346	8.8372968319	4.8290171287	0.0000000000	-0.5325678452
846.7660000679	8.8895515693	4.8812843872	0.0000000000	-0.5281465526
846.7678334012	8.9415734735	4.9333184731	0.0000000000	-0.5237619647
846.7696667346	8.9933600395	4.9851169009	0.0000000000	-0.5194137771
846.7715000679	9.0449087662	5.0366771961	0.0000000000	-0.5151016874
846.7733334012	9.0962171559	5.0879968959	0.0000000000	-0.5108253959
846.7751667346	9.1472827146	5.1390735486	0.0000000000	-0.5065846056
846.7770000679	9.1981029518	5.1899047146	0.0000000000	-0.5023790216
846.7788334012	9.2486753811	5.2404879655	0.0000000000	-0.4982083517
846.7806667346	9.2989975203	5.2908208852	0.0000000000	-0.4940723060
846.7825000679	9.3490668923	5.3409010693	0.0000000000	-0.4899705971
846.7843334012	9.3988810254	5.3907261254	0.0000000000	-0.4859029399
846.7861667346	9.4484374545	5.4402936737	0.0000000000	-0.4818690518
846.7880000679	9.4977337215	5.4896013462	0.0000000000	-0.4778686524
846.7898334012	9.5467673764	5.5386467876	0.0000000000	-0.4739014636
846.7916667346	9.5955359787	5.5874276551	0.0000000000	-0.4699672098
846.7935000679	9.6440370981	5.6359416184	0.0000000000	-0.4660656176
846.7953334012	9.6922683159	5.6841863602	0.0000000000	-0.4621964157
846.7971667346	9.7402272261	5.7321595758	0.0000000000	-0.4583593353
846.7990000679	9.7879114368	5.7798589737	0.0000000000	-0.4545541098
846.8008334012	9.8353185713	5.8272822752	0.0000000000	-0.4507804746
846.8026667346	9.8824462694	5.8744272150	0.0000000000	-0.4470381675
846.8045000679	9.9292921887	5.9212915411	0.0000000000	-0.4433269285
846.8063334012	9.9758540057	5.9678730149	0.0000000000	-0.4396464996
846.8081667346	10.0221294170	6.0141694111	0.0000000000	-0.4359966250
846.8100000679	10.0681161403	6.0601785183	0.0000000000	-0.4323770511
846.8118334012	10.1138119154	6.1058981387	0.0000000000	-0.4287875263
846.8136667346	10.1592145051	6.1513260883	0.0000000000	-0.4252278011
846.8155000679	10.2043216961	6.1964601971	0.0000000000	-0.4216976283
846.8173334012	10.2491312993	6.2412983091	0.0000000000	-0.4181967623
846.8191667346	10.2936411510	6.2858382824	0.0000000000	-0.4147249600
846.8210000679	10.3378491125	6.3300779894	0.0000000000	-0.4112819800
846.8228334012	10.3817530710	6.3740153168	0.0000000000	-0.4078675831
846.8246667346	10.4253509395	6.4176481658	0.0000000000	-0.4044815320
846.8265000679	10.4686406567	6.4609744522	0.0000000000	-0.4011235913
846.8283334012	10.5116201872	6.5039921062	0.0000000000	-0.3977935277
846.8301667346	10.5542875209	6.5466990731	0.0000000000	-0.3944911098
846.8320000679	10.5966406727	6.5890933126	0.0000000000	-0.3912161079
846.8338334012	10.6386776820	6.6311727998	0.0000000000	-0.3879682947
846.8356667346	10.6803966123	6.6729355245	0.0000000000	-0.3847474442
846.8375000679	10.7217955499	6.7143794917	0.0000000000	-0.3815533328
846.8393334012	10.7628726039	6.7555027218	0.0000000000	-0.3783857383
846.8411667346	10.8036259043	6.7963032504	0.0000000000	-0.3752444407
846.8430000679	10.8440536020	6.8367791284	0.0000000000	-0.3721292217
846.8448334012	10.8841538673	6.8769284225	0.0000000000	-0.3690398647
846.8466667346	10.9239248887	6.9167492146	0.0000000000	-0.3659761550
846.8485000679	10.9633648724	6.9562396026	0.0000000000	-0.3629378798
846.8503334013	11.0024720408	6.9953977001	0.0000000000	-0.3599248278
846.8521667346	11.0412446314	7.0342216367	0.0000000000	-0.3569367898
846.8540000679	11.0796808964	7.0727095576	0.0000000000	-0.3539735579
846.8558334013	11.1177791009	7.1108596244	0.0000000000	-0.3510349263
846.8576667346	11.1555375227	7.1486700148	0.0000000000	-0.3481206907
846.8595000679	11.1929544512	7.1861389225	0.0000000000	-0.3452306487
846.8613334013	11.2300281865	7.2232645577	0.0000000000	-0.3423645993
846.8631667346	11.2667570391	7.2600451470	0.0000000000	-0.3395223435
846.8650000679	11.3031393293	7.2964789334	0.0000000000	-0.3367036835
846.8668334013	11.3391733864	7.3325641765	0.0000000000	-0.3339084236
846.8686667346	11.3748575491	7.3682991527	0.0000000000	-0.3311363696
846.8705000679	11.4101901647	7.4036821547	0.0000000000	-0.3283873286
846.8723334013	11.4451695894	7.4387114926	0.0000000000	-0.3256611098
846.8741667346	11.4797941883	7.4733854929	0.0000000000	-0.3229575236
846.8760000679	11.5140623358	7.5077024993	0.0000000000	-0.3202763821
846.8778334013	11.5479724158	7.5416608726	0.0000000000	-0.3176174991
846.8796667346	11.5815228219	7.5752589906	0.0000000000	-0.3149806896
846.8815000679	11.6147119586	7.6084952483	0.0000000000	-0.3123657706
846.8833334013	11.6475382414	7.6413680582	0.0000000000	-0.3097725601
